name,elevation_ft,iso_country,iso_region,continent
Willie Run Airport,1043.0,US,US-MI,
Bendix Heliport,715.0,US,US-MI,
Ness Landing Seaplane Base,580.0,US,US-MI,
Shadduck Seaplane Base,991.0,US,US-MN,
Stahlberg-Mohr Airport,1380.0,US,US-MN,
Mercy Hospital & Healthcare Center Heliport,1060.0,US,US-MN,
Honker Flats Airport,1190.0,US,US-MN,
Agri Helicopter Inc. Heliport,1148.0,US,US-MN,
Little Rock/Rock Port Airport,1055.0,US,US-MN,
Mayo Clinic Health System-Mankato Heliport,1076.0,US,US-MN,
Blue Sky Airport,927.0,US,US-MN,
Aysta Field,1024.0,US,US-MN,
Schumacher Airport,1020.0,US,US-MN,
Sean D Sheldon Memorial Airfield,900.0,US,US-MO,
Police Department Helicopter Maint Facility Heliport,855.0,US,US-MO,
Ultra Flight Airpark,502.0,US,US-MO,
Research Medical Center Heliport,947.0,US,US-MO,
Penman Airport,287.0,US,US-MO,
Nimsick Airport,1095.0,US,US-MO,
Kitty Hawk Estates Airport,1000.0,US,US-MO,
Fairbanks Airport,1083.0,US,US-MO,
Fizzle Ridge Airport,1096.0,US,US-MO,
Quad State Helicopter Heliport,1080.0,US,US-MO,
Grand Gulf Heliport,160.0,US,US-MS,
Thomas Field,485.0,US,US-MS,
Thunderfoot Ranch Airport,390.0,US,US-MS,
Root Hog Airport,220.0,US,US-MS,
Pascagoula Naval Station Heliport,13.0,US,US-MS,
Mitchells Airport,323.0,US,US-MS,
E E Lane Airport,268.0,US,US-MS,
Fairview Farms Airport,170.0,US,US-MS,
Union Municipal Airport,512.0,US,US-MS,
Three Cross Ranch Airport,3930.0,US,US-MT,
Community Hospital of Anaconda EMS Helipad,5320.0,US,US-MT,
Nistler Airport,5035.0,US,US-MT,
Willow Airport,5536.0,US,US-MT,
Newton Airport,620.0,US,US-NJ,
Mahnomen County Airport,1244.0,US,US-MN,
Alamo Navajo Airport,6460.0,US,US-NM,
Erickson Airport,1095.0,US,US-ND,
Lorentzen Airport,1790.0,US,US-ND,
Risovi Ranch Strip,1560.0,US,US-ND,
J. R. Heliport,1530.0,US,US-ND,
Clyde Valley Airport,1100.0,US,US-NC,
Welborn Farm Airport,1030.0,US,US-NC,
Garner Road Heliport,375.0,US,US-NC,
Tucker Field,645.0,US,US-NC,
Mc Donald Field,545.0,US,US-NC,
Flying Bj Airport,1000.0,US,US-NC,
Mc Cachren Field,565.0,US,US-NC,
Maxwell Airport,3050.0,US,US-NC,
Chinquapin Heliport,4200.0,US,US-NC,
Womble Field,475.0,US,US-NC,
Gage Flying Farmer Airport,1235.0,US,US-ND,
DJR Ultralight Flightpark,1945.0,US,US-ND,
Phillips Private Airport,4370.0,US,US-NE,
Wells Airport,2275.0,US,US-NE,
MT Airfield,1165.0,US,US-NE,
Burkinshaw Field,2200.0,US,US-NE,
Pawlet Ranch Airport,3850.0,US,US-NE,
Phelps Airport,4400.0,US,US-NE,
Flying Loon Seaplane Base,1400.0,US,US-NH,
Portsmouth Regional Hospital Heliport,62.0,US,US-NH,
Longview Heliport,560.0,US,US-NH,
Hamilton Farm Golf Club Heliport,308.0,US,US-NJ,
Pemberton Airport,65.0,US,US-NJ,
Educational Testing Heliport,270.0,US,US-NJ,
Dow Jones & Co. Inc. Heliport,76.0,US,US-NJ,
Sarnoff Princeton Heliport,90.0,US,US-NJ,
Mock Airport,560.0,US,US-NJ,
Inductotherm Airport,65.0,US,US-NJ,
Pfister Helistop,7.0,US,US-NJ,
Aventis Pharmaceuticals Heliport,189.0,US,US-NJ,
Allen Airstrip,51.0,US,US-NJ,
Mc Kinney Airport,547.0,US,US-NY,
Catskills Medical Center Heliport,1250.0,US,US-NY,
Bassett Heliport,1243.0,US,US-NY,
Linuo American Campus Heliport,322.0,US,US-NY,
Laska Airport,1480.0,US,US-NY,
Secret Spot Airport,155.0,US,US-NY,
Tuscarora Plateau Airport,900.0,US,US-NY,
B/G Heliport,1100.0,US,US-NY,
B Flat Farm Airport,800.0,US,US-NY,
Arnot Ogden Hospital Heliport,909.0,US,US-NY,
North Omaha Airport,1322.0,US,US-NE,
Napoleon Airport,963.0,US,US-MI,
Transylvania Community Airport,2110.0,US,US-NC,
Crabbe Airport,15.0,US,US-NC,
UNC Hillsborough Helipad,682.0,US,US-NC,
Desert Springs Hospital Heliport,1967.0,US,US-NV,
Remlinger Ranch Heliport,5090.0,US,US-NV,
The Ranch Airport,1110.0,US,US-NY,
Old Orchard Road Heliport,527.0,US,US-NY,
Astoria Heliport,15.0,US,US-NY,
De Ronda Airport,1650.0,US,US-NY,
Di Stefano Airpark,500.0,US,US-NY,
Luke Airport,1558.0,US,US-NY,
Six Ponds Airport,1125.0,US,US-NY,
Hiserts Airpark Inc Airport,813.0,US,US-NY,
SUNY Health Science Center Heliport,452.0,US,US-NY,
Hilltop Airport,1385.0,US,US-NY,
Walters Municipal Airport,1058.0,US,US-OK,
Harris Ranch Airport,470.0,US,US-CA,
Pelton Heliport,800.0,US,US-OH,
Valley Vista Airport,720.0,US,US-OH,
Memorial Hospital of Union County Heliport,1001.0,US,US-OH,
Dillon Field Airport,4092.0,US,US-OR,
Andy Barnhart Memorial Airport,895.0,US,US-OH,
Morningstar North Airport,982.0,US,US-OH,
API Heliport,1120.0,US,US-OH,
Pelz Field,990.0,US,US-OH,
Riceland Aerodrome,1115.0,US,US-OH,
Stub's Field,1130.0,US,US-OH,
Youngpeter Airport,815.0,US,US-OH,
Creager Airport,895.0,US,US-OH,
Gnadenhutten Airport,842.0,US,US-OH,
Merts Field,1010.0,US,US-OH,
Valley View Heliport,700.0,US,US-OH,
Welded Heliport,635.0,US,US-OH,
Vogel Airpark,1028.0,US,US-OH,
Valley Asphalt Heliport,580.0,US,US-OH,
McLaren St Luke's Hospital Heliport,638.0,US,US-OH,
V.J.S. Heliport,1050.0,US,US-OH,
Valley Airport,780.0,US,US-OK,
Okarche Airport,1239.0,US,US-OK,
Hopcus Farms Airport,1110.0,US,US-OK,
Cedar Crest Heliport,582.0,US,US-OK,
St Anthony Heliport,1300.0,US,US-OK,
Bearden Private Airport,1180.0,US,US-OK,
Mauney Heliport,680.0,US,US-OK,
Double W Airport,790.0,US,US-OK,
Flying G Ranch Airport,890.0,US,US-OK,
Jazz Ranch Airport,1080.0,US,US-OK,
Harrison Airport,805.0,US,US-OK,
Pge Service Center Heliport,76.0,US,US-OR,
Cubehole Airport,355.0,US,US-OR,
Maxwell Private Airport,2710.0,US,US-OR,
Hessel Tractor Heliport,284.0,US,US-OR,
Babler Bros Inc Heliport,50.0,US,US-OR,
Elkins Heliport,550.0,US,US-OR,
Western Division Service Center Heliport,234.0,US,US-OR,
Trojan Heliport,26.0,US,US-OR,
Cline Falls Air Park,2920.0,US,US-OR,
Murphy Ranch Airport,3465.0,US,US-OR,
Horst Airport,450.0,US,US-PA,
Navarro Airport,540.0,US,US-PA,
Neeb Airport,825.0,US,US-PA,
Lehman Airport,1300.0,US,US-PA,
Giffin Airport,840.0,US,US-PA,
Davis Family Furniture Heliport,1000.0,US,US-PA,
Fox Hollow Airport,540.0,US,US-PA,
Nason Medical Center LLC Heliport,1336.0,US,US-PA,
Harris Airport,575.0,US,US-PA,
Moyer Airport,330.0,US,US-PA,
Schulteis Airport,680.0,US,US-PA,
Ashlawn Airport,1511.0,US,US-PA,
Karlindo Airport,530.0,US,US-PA,
Countryside Airport,1260.0,US,US-PA,
UPMC Jameson Heliport,945.0,US,US-PA,
H.G.F. Heliport,420.0,US,US-PA,
Gravel Run Airport,1240.0,US,US-PA,
Stahl's Mountain Airport,1950.0,US,US-PA,
Wyeth Pharmaceuticals Heliport,186.0,US,US-PA,
Phil Cain Memorial Field Ultralight Flightpark,1210.0,US,US-PA,
Penn Chester County Hospital Heliport,460.0,US,US-PA,
Pitcairn Heliport,190.0,US,US-PA,
Chestnut Street Garage Heliport,385.0,US,US-PA,
Richard L Miller Heliport,590.0,US,US-PA,
Mountain Hide-Away Airport,1604.0,US,US-PA,
Shamokin Hospital Heliport,720.0,US,US-PA,
Divine Providence Hospital Heliport,581.0,US,US-PA,
Coxton Lake Heliport,2110.0,US,US-PA,
Yingst Airport,701.0,US,US-PA,
Risker Field,1100.0,US,US-PA,
Mina Airport,4552.0,US,US-NV,
Scottsburg Airport,600.0,US,US-IN,
Rust Airstrip,810.0,US,US-GA,
Swans Field,400.0,US,US-ME,
Schiffer Acres Airport,735.0,US,US-MI,
Toketee State Airport,3361.0,US,US-OR,
Nehalem Bay State Airport,22.0,US,US-OR,
Spirit Field,140.0,US,US-SC,
Carolina Pines Regional Medical Center Heliport,228.0,US,US-SC,
Crooked Fence Farm Airport,645.0,US,US-SC,
Hillcrest Memorial Hospital Heliport,875.0,US,US-SC,
Jordan Airport,33.0,US,US-SC,
Brown Field,2780.0,US,US-SD,
Chris Hofer Landing Strip,1491.0,US,US-SD,
Dilligaf Heliport,6020.0,US,US-SD,
Running Colors Airport,2920.0,US,US-SD,
Cedar Mills Airport,640.0,US,US-TX,
Wolfe Air Park,55.0,US,US-TX,
Tetlin Airport,1663.0,US,US-AK,
Clark Airport,705.0,US,US-TX,
Middle Bass Island Airport,580.0,US,US-OH,
Wildcat Canyon Airport,660.0,US,US-TX,
Stafford Municipal Airport,1886.0,US,US-KS,
Four Square Ranch Airport,2250.0,US,US-TX,
Hunt Ranch Airport,1600.0,US,US-TX,
Clark Sky Ranch Airport,145.0,US,US-TX,
Baltzell's Las Brisas Heliport,1165.0,US,US-TX,
Tin Top Ranch Airport,1300.0,US,US-TX,
Blanco Landing Airport,1460.0,US,US-TX,
Spring Ranch Airport,1440.0,US,US-TX,
Jim Sears Airport,900.0,US,US-TX,
Picosa Ranch Airport,600.0,US,US-TX,
Chacon Creek Ranch Airport,595.0,US,US-TX,
Al Meyers Airport,815.0,US,US-MI,
K Ranch Airport,285.0,US,US-TX,
Gum Island Airport,53.0,US,US-TX,
Texas Commerce Bank Building Heliport,458.0,US,US-TX,
Lazy Dog Ranch Airpark,600.0,US,US-TX,
Hot Springs Airport,3071.0,US,US-TX,
Stamps Field,3445.0,US,US-TX,
Skellytown Airport,3280.0,US,US-TX,
Mills Ranch Airport,1965.0,US,US-TX,
Terlingua Airport,2717.0,US,US-TX,
Pinoak Airport,91.0,US,US-TX,
Indian Springs Airport,1580.0,US,US-TN,
Methodist Hospital-North Heliport,346.0,US,US-TN,
Merian Seaplane Base,740.0,US,US-TN,
Wayne's World Airport,440.0,US,US-TN,
Kenner Farm Airport,940.0,US,US-TN,
Holston Valley Medical Center Heliport,1270.0,US,US-TN,
Wilson Field,435.0,US,US-TN,
Pigeon Forge Heliport,1400.0,US,US-TN,
Massingale Airport,840.0,US,US-TN,
Holenthawall Airport,645.0,US,US-TN,
East Side Airport,373.0,US,US-TX,
White Wings Airport,1083.0,US,US-TX,
West Hospital Authority Heliport,650.0,US,US-TX,
J-D Ranch Airport,34.0,US,US-TX,
Intermedics Heliport,34.0,US,US-TX,
Purdy-Nielsen Memorial Airpark,105.0,US,US-TX,
Lawrence Administrative Services Inc Heliport,252.0,US,US-TX,
Pavlat Airport,70.0,US,US-TX,
Dailey Inc Heliport,25.0,US,US-TX,
Oak Glen Ranch Airport,430.0,US,US-TX,
Texas Department of Public Safety Corpus Christi Heliport,37.0,US,US-TX,
Paradise Point Airport,345.0,US,US-TX,
Flying S Farm Airport,780.0,US,US-TX,
Sitton Field,682.0,US,US-TX,
Willow Run Airport,820.0,US,US-TX,
Mc Creless Farm Airport,600.0,US,US-TX,
Lowell Smith Jr Airport,740.0,US,US-TX,
Flying P Airport,805.0,US,US-TX,
Drop Field,700.0,US,US-TX,
Rafter J Airport,710.0,US,US-TX,
Murphy Hot Springs Airport,5829.0,US,US-ID,
Warren USFS Airport,5896.0,US,US-ID,
Johnson Creek Airport,4933.0,US,US-ID,
Augusta Airport,4145.0,US,US-MT,
Boulder Airport,4968.0,US,US-MT,
Riverton Hospital Heliport,4638.0,US,US-UT,
Losee Villa Heliport,5680.0,US,US-VT,
Little Sahara Medical Helipad #1,5228.0,US,US-UT,
Little Sahara Medical Helipad #2,4957.0,US,US-UT,
Ayres-Aicp Airport,530.0,US,US-VA,
The Meadows Airport,584.0,US,US-VA,
Aviacres Airport,435.0,US,US-VA,
Flying Circus Aerodrome,315.0,US,US-VA,
Bill Davenport Memorial Airport,10.0,US,US-VA,
Goose Hunt Farm Airport,340.0,US,US-VA,
Beaver Lodge Estate Heliport,340.0,US,US-VA,
White Post Airport,610.0,US,US-VA,
Garner Airport,80.0,US,US-VA,
Danville Life Saving Crew Heliport,520.0,US,US-VA,
Machipongo International Airport,36.0,US,US-VA,
Serenity Farm Airport,10.0,US,US-VA,
Knight's Landing LLC Airport,11.0,US,US-VA,
Thomas Nelson Comm College Heliport,31.0,US,US-VA,
Muddy Toes Heliport,5.0,US,US-VA,
Hartwood Airport,390.0,US,US-VA,
Tucker Heliport,13.0,US,US-VA,
Potts Landing Airport,550.0,US,US-VA,
Roy Otten Memorial Airfield,1030.0,US,US-MO,
Put In Bay Airport,595.0,US,US-OH,
Kentmorr Airpark,10.0,US,US-MD,
Mears Field Airport,267.0,US,US-WA,
Bladenboro Airport,115.0,US,US-NC,
Middle Bass-East Point Airport,582.0,US,US-OH,
Taylor Airport,470.0,US,US-WA,
Johnson's Landing Ultralightport,1260.0,US,US-WA,
Hanes Airport,2209.0,US,US-WA,
Angel Park Airport,884.0,US,US-WA,
Watson Airport,1349.0,US,US-WA,
Barnes Lonesome Polecat Ranch Heliport,188.0,US,US-WA,
Boeing Kent Heliport,25.0,US,US-WA,
Kent Benaroya Heliport,25.0,US,US-WA,
Evergreen Hospital Heliport,185.0,US,US-WA,
Flying Carpet Airport,255.0,US,US-WA,
Carnot Field,655.0,US,US-WI,
Olson's Airport,825.0,US,US-WI,
Tesmer Airport,925.0,US,US-WI,
Plover River Airfield,1185.0,US,US-WI,
Flying 'O' Airport,1320.0,US,US-WI,
Clover Valley Airport,850.0,US,US-WI,
Melin Farms Airport,885.0,US,US-WI,
Bark River Airport,875.0,US,US-WI,
Plantation Pine Airport,825.0,US,US-WI,
Rosenbaum Field,940.0,US,US-WI,
Old Dairy Airport,725.0,US,US-WI,
Kenosha County Heliport,771.0,US,US-WI,
Mark's Park & Airfield,855.0,US,US-WI,
Knutson Farms Airport,1035.0,US,US-WI,
Woodland Airstrip,610.0,US,US-WI,
Blunt Field,930.0,US,US-WI,
Brion Memorial Airport,900.0,US,US-WI,
Va Medical Center Heliport,885.0,US,US-WV,
Air Evac 121 Heliport,2400.0,US,US-WV,
United Medical Center Heliport,1247.0,US,US-WV,
North Bass Island Airport,594.0,US,US-OH,
Drennan Airport,726.0,US,US-TX,
Hardy Field,670.0,US,US-TX,
Matagorda Regional Medical Center Heliport,52.0,US,US-TX,
Palmview Police Department,160.0,US,US-TX,
Houston Methodist Clear Lake Hospital Heliport,12.0,US,US-TX,
Dell Children's Medical Center Heliport,644.0,US,US-TX,
Eagle Rock Ranch Airport,1540.0,US,US-TX,
Chicken Strip,1055.0,US,US-TX,
MFS Sabine Pass Heliport,8.0,US,US-TX,
Hartlee Field,588.0,US,US-TX,
Kubecka Aviation Airport,20.0,US,US-TX,
Citizens Medical Center Heliport,95.0,US,US-TX,
Victoria Bank & Trust Motor Garage Heliport,115.0,US,US-TX,
Jenkins Airport,15.0,US,US-TX,
Star Smith Field,662.0,US,US-TX,
Christus Good Shepherd Medical Center Heliport,359.0,US,US-TX,
Bell Training Facility Heliport,657.0,US,US-TX,
Ken Ada Ranch Airport,250.0,US,US-TX,
Comanche Hospital Heliport,1422.0,US,US-TX,
Wall Lake Municipal Airport,1224.0,US,US-IA,
Woodbine Municipal Airport,1068.0,US,US-IA,
Isabel Municipal Airport,2398.0,US,US-SD,
Feather River Airport,325.0,US,US-AK,
Golden Horn Lodge Seaplane Base,91.0,US,US-AK,
Haines Seaplane Base,,US,US-AK,
Sterling Air Park,90.0,US,US-AK,
North Alabama Medical Center Heliport,526.0,US,US-AL,
Lost Bridge Village Airport,1440.0,US,US-AR,
Boulais Ranch Airport,1240.0,US,US-AZ,
Watervliet Municipal Airport,656.0,US,US-MI,
City of Industry Civic Financial Center Heliport,322.0,US,US-CA,
"Joby Aero, Inc Heliport",632.0,US,US-CA,
Loma Linda University Medical Center-Murrieta Heliport,1576.0,US,US-CA,
Three Lakes Municipal Airport,1636.0,US,US-WI,
Sequiam Heliport,95.0,US,US-FL,
Little's Heliport,115.0,US,US-FL,
Fred Babcock Airport,38.0,US,US-FL,
Smyrna Hospital Heliport,930.0,US,US-GA,
Red Stewart Airfield,955.0,US,US-OH,
Camas Creek Ranch Airport,5075.0,US,US-ID,
Keener Field,825.0,US,US-IN,
Antique Aerodrome,683.0,US,US-IL,
Cherry Hill Airport,745.0,US,US-IN,
Children's Memorial Hospital Heliport,720.0,US,US-IL,
Chanay Airport,1110.0,US,US-KS,
Rooster Field,840.0,US,US-KY,
Woodsland Plantation Airport,60.0,US,US-LA,
Kirby Medical Center Heliport,673.0,US,US-IL,
Lowell General Hospital Heliport,143.0,US,US-MA,
Tib Field,450.0,US,US-ME,
Turner Field,1410.0,US,US-MN,
Louise's Strip,945.0,US,US-MO,
Silver Creek Airport,3860.0,US,US-MT,
Heavenly Flights Heliport,2474.0,US,US-NC,
Gorder Farm Heliport,951.0,US,US-ND,
Landgren Ranch Airport,2100.0,US,US-NE,
Osterman Heliport,200.0,US,US-NJ,
Central Government Center Heliport,680.0,US,US-KY,
Entenmann's Heliport,81.0,US,US-NY,
Bucks Airport,1220.0,US,US-OH,
M.C.R. Airport,1155.0,US,US-OH,
Hilltop Airport,930.0,US,US-OK,
St Anthony's Hospital Heliport,1145.0,US,US-OR,
Specialty Records Heliport,913.0,US,US-PA,
Eagles Mere Field Airport,1900.0,US,US-PA,
Miles Field,460.0,US,US-TX,
Sybert Farm Airport,841.0,US,US-TX,
Cloud 9 Aerodrome,1090.0,US,US-TN,
Square K Airport,590.0,US,US-TX,
Tgp 25 Heliport,163.0,US,US-TX,
Sovah Health Martinsville Heliport,1010.0,US,US-VA,
Signal Peak Lookout Heliport,5111.0,US,US-WA,
Schubert Airstrip,750.0,US,US-WI,
Weirton Medical Center Heliport,1203.0,US,US-WV,
Hound Run Airport,385.0,US,US-TX,
Lone Star Heliport,110.0,US,US-TX,
Hank Sasser Airport at Breakaway,897.0,US,US-TX,
Settlers Bay Airstrip,75.0,US,US-AK,
UAB Hospital/Gardendale Fed Heliport,630.0,US,US-AL,
Ashworth Airport,501.0,US,US-AR,
Ak Chin Community Airfield,1210.0,US,US-AZ,
Calkins Field,740.0,US,US-MI,
Silver Creek Ranch Airport,2511.0,US,US-CA,
Flying Dog Ranch Airstrip,7020.0,US,US-CO,
Rotunda Heliport,3.0,US,US-FL,
Southern Machine & Steel Yard Heliport,18.0,US,US-FL,
University Airpark,856.0,US,US-MI,
Falcons Nest Heliport,940.0,US,US-GA,
Black'S Airfield,2788.0,US,US-ID,
Parker Field,780.0,US,US-IN,
Alcock Restricted Landing Area,780.0,US,US-IL,
Professional Arts Building Heliport,512.0,US,US-IN,
Rees Field,675.0,US,US-IL,
Flying Z Ranch Airport,1075.0,US,US-KS,
UofL Health - Jewish Hospital Heliport,440.0,US,US-KY,
Metro Aviation Heliport,158.0,US,US-LA,
Haney Heliport,22.0,US,US-MA,
Eagle Ridge Airfield,400.0,US,US-ME,
Sturgis Hospital Heliport,921.0,US,US-MI,
Shannon Field,1000.0,US,US-MN,
Textor Airport,1140.0,US,US-MO,
Dixie Dusters Airport,126.0,US,US-MS,
R & R Field,2274.0,US,US-MT,
Sloop Airport,794.0,US,US-NC,
Hill Airport,1533.0,US,US-ND,
Vandersnick Airport,1990.0,US,US-NE,
Upper Connecticut Vally Hospital Heliport,1101.0,US,US-NH,
Meadowlands Hospital Medical Center Heliport,10.0,US,US-NJ,
Winchell Mountain Airport,1141.0,US,US-NY,
Bonebender Airport,336.0,US,US-NY,
Sleepy Hollow Airport,1050.0,US,US-OH,
Mansfield General Hospital Heliport,1335.0,US,US-OH,
KOCO TV Heliport,1163.0,US,US-OK,
McKenzie-Willamette Medical Center Heliport,46.0,US,US-OR,
Deitch Airport,420.0,US,US-PA,
Decarbo Ambulance Service Heliport,800.0,US,US-PA,
Circle P Ranch Airport,800.0,US,US-TX,
South Texas Veterans Health Care Heliport,1600.0,US,US-TX,
Stonewall Airpark,760.0,US,US-TN,
Flying T Ranch Airport,705.0,US,US-TX,
Henington Airport,645.0,US,US-TX,
Brown's Island Heliport,150.0,US,US-VA,
Central Washington Hospital Heliport,878.0,US,US-WA,
Paddock Field,950.0,US,US-WI,
Saber Heliport,1174.0,US,US-TX,
Macho Grande Airport,600.0,US,US-TX,
Wicker Airport,314.0,US,US-AK,
Choctaw General Hospital Heliport,133.0,US,US-AL,
Baxter County Sheriffs Heliport,773.0,US,US-AR,
Orme School Airport,3934.0,US,US-AZ,
Goodspeed Airport,9.0,US,US-CT,
White Cloud Airport,914.0,US,US-MI,
John F Kennedy Memorial Hospital Heliport,12.0,US,US-CA,
Costa Mesa Police Department Heliport,60.0,US,US-CA,
Peg Field,460.0,US,US-CA,
Ptarmigan Heliport,8198.0,US,US-CO,
Palm Beach Community College Heliport,13.0,US,US-FL,
Plantation Key Seaplane Base,,US,US-FL,
Matthews Heliport,1167.0,US,US-GA,
Lakeport Farms Airport,1077.0,US,US-IA,
Norm's Airpark,740.0,US,US-IN,
Lynn Heliport,870.0,US,US-IL,
Mikelsons Heliport,860.0,US,US-IN,
Vineland Golf Course Heliport,85.0,US,US-NJ,
Farney Field Airport,1345.0,US,US-KS,
Pirates Cove Airport,380.0,US,US-KY,
Naa Long Beach Port Helistop,15.0,US,US-CA,
Ochsner St Mary Hospital Heliport,102.0,US,US-LA,
Worcester Medical Center Heliport,469.0,US,US-MA,
Herrington Field,2470.0,US,US-MD,
Midway Airport,963.0,US,US-MI,
Kral's Personal Use Landing Field,990.0,US,US-MN,
Aire Parque Airport,710.0,US,US-MO,
Oktibbeha County Hospital Heliport,265.0,US,US-MS,
Double JJ Resort Ranch Airport,689.0,US,US-MI,
Spring Paths Airport,290.0,US,US-NC,
Packard Ranch Airport,3524.0,US,US-NE,
Androscoggin Valley Hospital Helipad,1183.0,US,US-NH,
"Inspira Medical Center, Inc / Elmer Hospital Heliport",95.0,US,US-NJ,
Harnett Health Heliport,185.0,US,US-NC,
Walter's Field,1560.0,US,US-NY,
Dunn Field,955.0,US,US-OH,
Stoney Creek Farm Heliport,900.0,US,US-OH,
Kwtv Heliport,1160.0,US,US-OK,
Shotgun Ranch Airstrip,3430.0,US,US-OR,
Ransome Heliport,575.0,US,US-PA,
Allegheny General Hospital Emergency Heliport,811.0,US,US-PA,
Chicken Coop Airport,74.0,US,US-SC,
Rental Tools Heliport,28.0,US,US-TX,
Ball Airport,124.0,US,US-TX,
Oliver Landing Airport,475.0,US,US-TN,
Papa Heliport,98.0,US,US-TX,
Duke International Airport,250.0,US,US-TX,
Magee Airport,620.0,US,US-TX,
Pluralsight Headquarters Heliport,4738.0,US,US-UT,
Virginia Beach Airport,15.0,US,US-VA,
Sentara Princess Anne Heliport,15.0,US,US-VA,
Frogs End Airport,320.0,US,US-VT,
Sheffels Ranch Airport,2222.0,US,US-WA,
Rusk County Memorial Heliport,1126.0,US,US-WI,
Skid Row Airpark,472.0,US,US-TX,
Temple Ranch Airport,490.0,US,US-TX,
Kalmbach Airport,445.0,US,US-AK,
Flat Rock Community Club Heliport,1289.0,US,US-AL,
Haigwood Landing Strip,230.0,US,US-AR,
MTAS 1 Heliport,1184.0,US,US-AZ,
Dick Taylor Airstrip,2611.0,US,US-CA,
Dick Dale Skyranch Airport,1793.0,US,US-CA,
Mazza Airport,20.0,US,US-CA,
Kostroski Airport,6700.0,US,US-CO,
Air Eye Med Helistop,30.0,US,US-FL,
Cole's Seaplane Base,53.0,US,US-FL,
Fly'n R Ranch Airport,78.0,US,US-FL,
Belleville Airport,696.0,US,US-MI,
Piedmont Henry Hospital Heliport,809.0,US,US-GA,
Mississinewa Reservoir Landing Area Seaplane Base,737.0,US,US-IN,
Grayland Intergalactic Airport,280.0,US,US-WA,
Kirk Heliport,710.0,US,US-IN,
Vertiport Chicago Heliport,594.0,US,US-IL,
Hepler Airport,460.0,US,US-IN,
Igoe Heliport,695.0,US,US-IL,
Marion Municipal Airport,1390.0,US,US-KS,
Smith Airport,1100.0,US,US-KS,
Wlky-Tv Studios Heliport,500.0,US,US-KY,
Van Nuys County Court Heliport,850.0,US,US-CA,
Want's Ultralight Flightpark,177.0,US,US-LA,
W Gladstone Airport,720.0,US,US-MI,
Superior Aero Estates Airport,1385.0,US,US-MN,
Riordan Airport,1000.0,US,US-MO,
Bahnson Airport,810.0,US,US-NC,
Onion Crest Airpark,2205.0,US,US-NE,
Trayport Heliport,108.0,US,US-NH,
Parlin East Heliport,161.0,US,US-NJ,
Topaz Ranch Airport,5066.0,US,US-NV,
Watercolor Airport,1993.0,US,US-NY,
Anderson Airfield,940.0,US,US-OH,
Windswept Airport,710.0,US,US-OH,
Biggs Skypatch Airport,1000.0,US,US-OK,
Inspiration Airport,3400.0,US,US-OR,
Kolb Airport,290.0,US,US-PA,
E L Gruber Heliport,195.0,US,US-PA,
Diamond Seven Ranch Airport,797.0,US,US-TX,
Police Headquarters Heliport,85.0,US,US-TX,
Roseanne Airport,1050.0,US,US-TN,
Fraser Farm Airport,570.0,US,US-TX,
Cook Children's North Campus Heliport,592.0,US,US-TX,
Mid-Valley Dusters Inc Airport,91.0,US,US-TX,
State Police Division Six Heliport,1250.0,US,US-VA,
Wilson Heliport,35.0,US,US-WA,
Eagle Ridge Ultralightport,1067.0,US,US-WI,
Gulf Coast Aviation Airport,23.0,US,US-TX,
Tdcj/Southern Regional Medical Facility Heliport,10.0,US,US-TX,
Northome Municipal Airport,1427.0,US,US-MN,
Rolle Airfield,163.0,US,US-AZ,
West Papoose Lake Airpark,230.0,US,US-AK,
Air Evac 30 Heliport,470.0,US,US-AR,
Sandhill Ranch Airport,5868.0,US,US-AZ,
Charles A. Chase Jr. Memorial Field,520.0,US,US-ME,
W R Byron Airport,400.0,US,US-CA,
Cortopassi Airport,80.0,US,US-CA,
UCLA Wilshire Glendon Heliport,509.0,US,US-CA,
Redlands Airport,6100.0,US,US-CO,
Orlando Health Lakeland Heliport,135.0,US,US-FL,
Epcot Center Ultralightport,102.0,US,US-FL,
Martin Memorial Hospital Heliport,5.0,US,US-FL,
Betz Airport,691.0,US,US-MI,
S&S Flying Service Airport,260.0,US,US-GA,
Boulder Creek Airstrip,4950.0,US,US-ID,
The Wolf Den Airport,815.0,US,US-IN,
